order_id,order_date,customer_id,shipping_method_id,dest_address_id,line_id,book_id,price
6044,2023-04-21 00:18:39.860,75,4,606,1644,10587,0.44
6044,2023-04-21 00:18:39.860,75,4,606,8428,72,18.02
6044,2023-04-21 00:18:39.860,75,4,606,12724,6295,16.12
6044,2023-04-21 00:18:39.860,75,4,606,15267,5830,17.83
6045,2022-01-29 22:34:22.860,1330,4,459,589,3640,4.34
6045,2022-01-29 22:34:22.860,1330,4,459,11645,434,13.35
6046,2023-07-31 00:48:42.860,419,4,229,205,3527,15.06
6047,2022-02-24 00:03:45.860,1060,4,568,7528,10186,1.1
6047,2022-02-24 00:03:45.860,1060,4,568,11314,4936,12.58
6048,2023-08-07 01:48:37.860,268,4,395,7224,7945,6.8
6048,2023-08-07 01:48:37.860,268,4,395,11320,2803,2.64
6048,2023-08-07 01:48:37.860,268,4,395,12211,8295,4.68
6049,2020-10-29 06:53:23.860,70,4,395,5906,1128,12.89
6049,2020-10-29 06:53:23.860,70,4,395,10389,922,1.37
6050,2022-12-11 09:20:29.860,1369,4,720,6829,4009,19.72
6050,2022-12-11 09:20:29.860,1369,4,720,11585,9069,16.08
6050,2022-12-11 09:20:29.860,1369,4,720,13633,287,17.58
6051,2022-03-05 22:07:17.860,196,4,628,4659,1256,18.5
6051,2022-03-05 22:07:17.860,196,4,628,10696,10824,17.12
6052,2022-08-17 20:56:40.860,241,4,559,2646,3371,13.61
6053,2020-11-20 19:11:30.860,1863,4,714,4814,7002,1.65
6053,2020-11-20 19:11:30.860,1863,4,714,7965,8110,19.37
6053,2020-11-20 19:11:30.860,1863,4,714,13624,935,7.32
6054,2022-12-08 20:53:23.860,1838,4,656,4974,4651,18.93
6055,2022-10-27 14:17:22.860,446,4,974,7316,8036,7.81
6055,2022-10-27 14:17:22.860,446,4,974,10577,7907,2.4
6056,2022-02-21 08:34:04.860,686,4,769,5546,3489,12.64
6056,2022-02-21 08:34:04.860,686,4,769,10963,7641,14.88
6057,2021-02-13 20:18:25.860,1715,4,749,6970,5251,0.04
6057,2021-02-13 20:18:25.860,1715,4,749,12848,9544,19.09
6058,2023-05-31 00:25:01.860,1517,4,580,7293,2875,4.63
6059,2021-10-18 14:14:44.860,941,4,436,762,6524,3.3
6059,2021-10-18 14:14:44.860,941,4,436,12542,8531,10.63
6060,2022-05-13 18:04:11.860,1586,4,663,867,8611,8.64
6060,2022-05-13 18:04:11.860,1586,4,663,9057,9606,8.55
6061,2021-04-26 19:15:13.860,1648,4,851,4980,4869,3.56
6061,2021-04-26 19:15:13.860,1648,4,851,10727,4968,10.23
6061,2021-04-26 19:15:13.860,1648,4,851,12717,6688,4.73
6062,2021-04-09 19:23:08.860,1024,4,410,7278,3096,12.99
6062,2021-04-09 19:23:08.860,1024,4,410,7671,10381,18.21
6063,2022-05-31 12:47:41.860,1381,4,175,3769,11090,8.32
6063,2022-05-31 12:47:41.860,1381,4,175,10865,2028,2.63
6063,2022-05-31 12:47:41.860,1381,4,175,12654,6812,4.24
6064,2021-09-14 06:49:51.860,94,4,375,5134,6437,10.18
6064,2021-09-14 06:49:51.860,94,4,375,10611,4461,2.83
6065,2021-12-02 16:32:14.860,1802,4,910,7296,5450,16.2
6066,2023-07-19 17:00:12.860,44,4,512,2136,4907,14.24
6066,2023-07-19 17:00:12.860,44,4,512,11163,832,13.24
6066,2023-07-19 17:00:12.860,44,4,512,14319,2916,0.55
6067,2023-04-10 20:28:32.860,1356,4,586,3437,8188,0.11
6067,2023-04-10 20:28:32.860,1356,4,586,10025,6081,5.56
6068,2022-11-10 10:49:46.860,996,4,503,3170,6173,15.62
6069,2023-04-13 19:31:02.860,1642,4,340,1612,5133,10.29
6069,2023-04-13 19:31:02.860,1642,4,340,11311,5081,5.78
6069,2023-04-13 19:31:02.860,1642,4,340,11919,3198,15.86
6070,2023-10-16 09:10:29.860,1635,4,971,3373,1715,6.49
6070,2023-10-16 09:10:29.860,1635,4,971,9152,10623,12.34
6070,2023-10-16 09:10:29.860,1635,4,971,11685,7790,12.92
6071,2021-04-12 13:01:31.860,1360,4,690,102,8352,16.83
6072,2022-08-28 05:03:22.860,915,4,729,1866,7144,5.29
6072,2022-08-28 05:03:22.860,915,4,729,9111,2600,5.34
6072,2022-08-28 05:03:22.860,915,4,729,13863,1590,8.36
6073,2021-08-27 12:18:37.860,1704,4,917,244,874,6.68
6073,2021-08-27 12:18:37.860,1704,4,917,8573,4613,13.98
6074,2022-12-29 02:43:29.860,1095,4,415,2086,8097,16.65
6074,2022-12-29 02:43:29.860,1095,4,415,9218,10968,10.95
6075,2023-02-10 21:11:31.860,257,4,497,3043,3881,16.29
6075,2023-02-10 21:11:31.860,257,4,497,8290,8935,7.05
6076,2021-09-05 07:27:47.860,821,4,978,2758,4031,12.69
6076,2021-09-05 07:27:47.860,821,4,978,7932,2285,11.57
6077,2023-04-10 01:48:47.860,779,4,657,6217,3254,4.13
6077,2023-04-10 01:48:47.860,779,4,657,7708,10453,7.08
6078,2020-11-16 22:13:33.860,829,4,551,3968,4112,14.37
6078,2020-11-16 22:13:33.860,829,4,551,8989,9274,19.1
6078,2020-11-16 22:13:33.860,829,4,551,13254,1826,18.76
6079,2021-04-01 13:19:26.860,369,4,139,4239,5203,15.62
6080,2022-10-10 02:55:08.860,189,4,459,4895,4282,19.55
6080,2022-10-10 02:55:08.860,189,4,459,12714,7562,2.14
6081,2023-07-21 16:40:01.860,1331,4,16,6207,320,19.5
6081,2023-07-21 16:40:01.860,1331,4,16,7576,6078,13.1
6081,2023-07-21 16:40:01.860,1331,4,16,13383,9322,6.54
6082,2022-02-18 16:42:21.860,1419,4,819,1025,8626,16.91
6083,2022-07-19 21:28:04.860,847,4,241,368,4787,9.95
6083,2022-07-19 21:28:04.860,847,4,241,9305,4199,7.97
6084,2021-11-16 00:28:49.860,1821,4,690,852,3223,0.3
6085,2022-11-01 14:39:50.860,838,4,348,4827,4178,11.74
6086,2021-10-25 08:24:53.860,395,4,800,141,2967,5.38
6087,2021-07-29 23:55:58.860,1363,4,920,6774,756,11.15
6087,2021-07-29 23:55:58.860,1363,4,920,8957,281,15.88
6087,2021-07-29 23:55:58.860,1363,4,920,13209,5274,15.29
6088,2022-08-15 11:29:12.860,883,4,313,7459,6047,9.01
6088,2022-08-15 11:29:12.860,883,4,313,10858,3153,2.34
6089,2023-01-30 00:47:52.860,663,4,612,373,9780,9.73
6089,2023-01-30 00:47:52.860,663,4,612,10028,10091,5.53
6089,2023-01-30 00:47:52.860,663,4,612,15008,6407,8.06
6090,2022-02-23 12:12:48.860,1922,4,372,2959,6241,7.43
6090,2022-02-23 12:12:48.860,1922,4,372,8716,4709,17.47
6091,2023-05-06 12:06:42.860,619,4,494,4125,1339,0.11
6092,2023-01-31 10:44:22.860,1978,4,63,1108,11113,1.48
6093,2020-11-29 16:27:23.860,1307,4,148,4300,2840,2.3
6093,2020-11-29 16:27:23.860,1307,4,148,11170,7236,1.59
6094,2021-05-01 18:53:44.860,68,4,698,3195,7807,18.87
6095,2023-08-15 19:33:24.860,1469,4,146,2824,1818,18.6
6095,2023-08-15 19:33:24.860,1469,4,146,9934,3198,2.9
6095,2023-08-15 19:33:24.860,1469,4,146,12215,9890,17.9
6096,2023-09-30 12:42:03.860,458,4,397,540,10843,2.78
6096,2023-09-30 12:42:03.860,458,4,397,8110,2798,19.23
6097,2023-04-12 05:14:44.860,1162,4,246,421,9090,3.39
6097,2023-04-12 05:14:44.860,1162,4,246,14473,10521,9.88
6098,2020-12-30 23:07:04.860,914,4,448,3885,480,8.59
6098,2020-12-30 23:07:04.860,914,4,448,13237,1997,13.16
6099,2022-01-07 01:09:01.860,794,4,234,3393,3399,16.34
6099,2022-01-07 01:09:01.860,794,4,234,10950,1743,14.33
6099,2022-01-07 01:09:01.860,794,4,234,13279,5166,18.81
6100,2022-08-28 11:22:48.860,1124,4,487,4261,4978,16.83
6100,2022-08-28 11:22:48.860,1124,4,487,7816,9268,18.15
6100,2022-08-28 11:22:48.860,1124,4,487,15058,3676,2.96
6101,2021-02-22 06:57:47.870,1607,3,20,1042,9666,11.55
6101,2021-02-22 06:57:47.870,1607,3,20,11403,8260,19.21
6102,2023-06-01 11:40:24.870,1711,3,582,2768,1717,6.31
6103,2023-10-21 05:23:48.870,1988,3,296,2073,3293,11.37
6104,2023-06-01 12:45:55.870,71,3,752,5087,10670,4.17
6104,2023-06-01 12:45:55.870,71,3,752,12212,1503,18.39
6105,2022-08-29 11:01:14.870,836,3,953,3582,6153,11.83
6105,2022-08-29 11:01:14.870,836,3,953,8534,6282,9.42
6106,2023-03-05 13:54:50.870,1924,3,548,5459,5972,19.51
6106,2023-03-05 13:54:50.870,1924,3,548,14744,7058,16.2
6107,2021-09-17 01:55:28.870,1024,3,840,1068,1768,6.23
6107,2021-09-17 01:55:28.870,1024,3,840,8666,5885,5.27
6108,2020-10-25 20:15:49.870,1952,3,810,1657,10676,10.46
6109,2021-08-30 05:37:26.870,864,3,943,5845,6610,14.15
6110,2022-07-09 20:46:20.870,1320,3,153,6485,1323,6.51
6110,2022-07-09 20:46:20.870,1320,3,153,8496,3973,0.37
6110,2022-07-09 20:46:20.870,1320,3,153,13694,9915,12.13
6111,2020-12-19 20:22:02.870,1896,3,858,6997,3334,15.27
6111,2020-12-19 20:22:02.870,1896,3,858,13022,5593,5.09
6112,2022-01-17 13:57:53.870,1561,3,468,5340,640,11.03
6113,2021-06-14 00:58:52.870,1661,3,521,6908,6410,10.91
6113,2021-06-14 00:58:52.870,1661,3,521,7574,1694,16.65
6113,2021-06-14 00:58:52.870,1661,3,521,14264,1715,4.21
6114,2023-07-22 02:13:56.870,1935,3,181,365,5015,17.5
6114,2023-07-22 02:13:56.870,1935,3,181,12822,2381,14.73
6115,2021-07-08 20:07:18.870,796,3,814,4501,6627,0.82
6116,2020-11-25 12:17:39.870,1775,3,564,5956,5032,7.09
6116,2020-11-25 12:17:39.870,1775,3,564,8474,6628,0.35
6116,2020-11-25 12:17:39.870,1775,3,564,14699,9991,1.26
6117,2022-02-11 13:15:34.870,951,3,141,5756,1924,6.52
6118,2022-10-25 09:07:29.870,136,3,631,7005,2359,6.64
6118,2022-10-25 09:07:29.870,136,3,631,8177,5658,18.0
6119,2021-10-26 01:30:31.870,1169,3,601,2172,10961,5.54
6119,2021-10-26 01:30:31.870,1169,3,601,12327,6434,9.83
6119,2021-10-26 01:30:31.870,1169,3,601,15185,1519,4.89
6120,2021-07-28 13:34:28.870,1016,3,22,4641,3232,9.04
6120,2021-07-28 13:34:28.870,1016,3,22,9447,7086,8.39
6121,2023-02-10 02:58:11.870,171,3,294,6140,2828,2.15
6121,2023-02-10 02:58:11.870,171,3,294,10625,8531,11.14
6122,2023-02-20 00:41:21.870,1419,3,819,6347,4288,9.16
6122,2023-02-20 00:41:21.870,1419,3,819,10767,3500,18.96
6123,2023-08-18 22:36:05.870,699,3,283,5247,5295,14.38
6123,2023-08-18 22:36:05.870,699,3,283,11400,9829,8.12
6123,2023-08-18 22:36:05.870,699,3,283,13628,6900,5.26
6123,2023-08-18 22:36:05.870,699,3,283,15280,9616,18.46
6124,2021-03-11 22:15:27.870,353,3,625,5056,6031,12.57
6124,2021-03-11 22:15:27.870,353,3,625,7901,2697,2.56
6124,2021-03-11 22:15:27.870,353,3,625,15352,9890,2.86
6125,2023-04-16 20:51:43.870,94,3,230,574,1687,10.15
6126,2021-12-29 16:54:29.870,1191,3,862,6501,3889,6.26
6127,2021-11-14 13:00:41.870,1066,3,761,4520,8493,14.83
6128,2023-02-27 10:30:42.870,644,3,865,807,10073,14.71
6128,2023-02-27 10:30:42.870,644,3,865,11746,8511,7.76
6129,2021-12-21 09:11:34.870,329,3,233,3504,3132,12.41
6130,2023-07-31 10:01:24.870,1728,3,330,5468,8142,13.19
6130,2023-07-31 10:01:24.870,1728,3,330,8502,4844,2.81
6130,2023-07-31 10:01:24.870,1728,3,330,12198,9204,17.99
6131,2022-07-16 20:25:26.870,1314,3,989,4634,7601,14.0
6131,2022-07-16 20:25:26.870,1314,3,989,11117,8937,6.75
6131,2022-07-16 20:25:26.870,1314,3,989,14301,2079,10.43
6132,2022-06-17 05:47:32.870,912,3,493,626,4612,15.3
6132,2022-06-17 05:47:32.870,912,3,493,9346,1939,3.37
6132,2022-06-17 05:47:32.870,912,3,493,15087,1454,4.0
6133,2022-05-16 21:53:19.870,1630,3,406,3903,624,17.29
6134,2023-01-19 06:51:54.870,1639,3,742,2203,4534,13.13
6135,2021-12-05 17:48:43.870,1247,3,586,6266,6261,16.22
6135,2021-12-05 17:48:43.870,1247,3,586,7684,1148,0.94
6136,2020-12-04 00:54:04.870,1778,3,803,7079,1781,13.42
6137,2022-04-30 08:14:10.870,1209,3,326,1115,9439,17.44
6137,2022-04-30 08:14:10.870,1209,3,326,9578,2546,16.85
6137,2022-04-30 08:14:10.870,1209,3,326,12328,10118,3.87
6138,2022-04-28 06:38:37.870,171,3,735,5308,6424,2.34
6138,2022-04-28 06:38:37.870,171,3,735,10078,8454,8.61
6138,2022-04-28 06:38:37.870,171,3,735,13404,105,13.88
6139,2022-07-25 19:34:10.870,1347,3,903,1520,9845,9.76
6139,2022-07-25 19:34:10.870,1347,3,903,8620,9936,4.38
6139,2022-07-25 19:34:10.870,1347,3,903,11921,2193,16.0
6140,2022-11-28 08:27:36.870,1434,3,826,4528,2339,1.61
6140,2022-11-28 08:27:36.870,1434,3,826,10140,8226,15.8
6140,2022-11-28 08:27:36.870,1434,3,826,12767,7835,5.09
6140,2022-11-28 08:27:36.870,1434,3,826,14661,620,1.26
6141,2021-03-14 02:19:56.870,1833,3,440,7219,1945,15.05
6142,2022-02-13 14:53:41.870,154,3,282,5488,205,10.97
6142,2022-02-13 14:53:41.870,154,3,282,7815,6683,10.21
6143,2023-02-11 08:16:53.870,898,3,362,1918,458,7.48
6144,2021-04-19 17:25:38.870,1586,3,663,7473,5828,5.23
6144,2021-04-19 17:25:38.870,1586,3,663,10555,8122,7.33
6145,2022-02-03 08:38:35.870,695,3,80,6379,6639,6.32
6145,2022-02-03 08:38:35.870,695,3,80,10259,5144,7.85
6145,2022-02-03 08:38:35.870,695,3,80,12494,385,11.81
6146,2021-03-23 20:00:13.870,1869,3,292,5291,2081,10.04
6146,2021-03-23 20:00:13.870,1869,3,292,12679,3806,2.83
6147,2022-10-11 14:51:14.870,857,3,660,87,4936,17.56
6147,2022-10-11 14:51:14.870,857,3,660,11068,892,1.39
6148,2021-12-02 09:25:20.870,480,3,45,1116,7607,1.75
6148,2021-12-02 09:25:20.870,480,3,45,10271,5255,15.11
6149,2021-12-15 03:52:39.870,626,3,980,3239,285,7.36
6150,2022-11-27 05:42:08.870,1420,3,954,1211,2434,15.3
6151,2021-09-13 15:16:58.870,349,3,834,5949,3264,14.78
6151,2021-09-13 15:16:58.870,349,3,834,10751,2786,15.34
6151,2021-09-13 15:16:58.870,349,3,834,14358,8579,12.25
6152,2023-02-05 09:44:23.870,838,3,792,889,3874,4.19
6152,2023-02-05 09:44:23.870,838,3,792,8015,10600,16.37
6152,2023-02-05 09:44:23.870,838,3,792,13759,4664,9.73
6153,2023-04-26 08:26:24.870,629,3,437,3775,7097,15.4
6153,2023-04-26 08:26:24.870,629,3,437,7931,6259,14.77
6153,2023-04-26 08:26:24.870,629,3,437,12347,1823,16.45
6153,2023-04-26 08:26:24.870,629,3,437,14344,3381,12.88
6154,2021-11-12 20:47:37.870,1646,3,119,5950,9452,7.08
6154,2021-11-12 20:47:37.870,1646,3,119,10399,3488,17.4
6155,2020-12-28 09:16:28.870,287,3,683,2639,9077,16.17
6156,2022-08-07 03:08:48.870,1815,3,794,4874,3351,13.15
6156,2022-08-07 03:08:48.870,1815,3,794,8230,231,12.5
6157,2023-05-09 03:13:44.870,170,3,184,3630,6687,4.37
6157,2023-05-09 03:13:44.870,170,3,184,8896,10995,9.03
6157,2023-05-09 03:13:44.870,170,3,184,12074,9354,11.54
6158,2022-07-17 02:56:56.870,1922,3,711,5480,3094,11.26
6159,2021-11-16 19:00:19.870,581,3,381,4551,9150,14.92
6159,2021-11-16 19:00:19.870,581,3,381,8698,4654,15.24
6160,2023-04-12 20:19:37.870,1232,3,250,2070,5285,2.0
6160,2023-04-12 20:19:37.870,1232,3,250,10202,4038,8.69
6161,2023-03-27 15:55:38.870,258,3,101,2170,336,8.19
6161,2023-03-27 15:55:38.870,258,3,101,12279,7975,16.0
6162,2021-09-07 06:52:20.870,1509,3,654,7071,2067,17.25
6162,2021-09-07 06:52:20.870,1509,3,654,10518,9260,5.0
6163,2021-09-21 00:30:45.870,1138,3,907,4048,9298,15.36
6163,2021-09-21 00:30:45.870,1138,3,907,11553,4290,13.65
6164,2021-01-30 10:47:07.870,215,3,756,1863,7290,8.61
6165,2020-12-20 09:02:56.870,707,3,815,1017,2045,0.01
6166,2020-11-26 00:51:56.870,1460,3,213,4625,5552,14.97
6166,2020-11-26 00:51:56.870,1460,3,213,7835,5521,19.22
6167,2022-03-30 20:24:05.870,1236,3,267,5329,10297,5.94
6167,2022-03-30 20:24:05.870,1236,3,267,9268,8050,1.51
6167,2022-03-30 20:24:05.870,1236,3,267,11665,8637,0.53
6168,2021-08-30 06:10:31.870,436,3,296,2472,5592,13.95
6168,2021-08-30 06:10:31.870,436,3,296,11492,6735,14.15
6168,2021-08-30 06:10:31.870,436,3,296,15196,8768,4.33
6169,2023-05-15 07:38:29.870,1018,3,457,4341,2936,0.54
6170,2022-05-15 07:23:25.870,454,3,746,1315,2711,18.31
6170,2022-05-15 07:23:25.870,454,3,746,9928,802,15.11
6171,2021-10-05 00:06:28.870,944,3,470,305,2325,13.63
6172,2022-12-19 17:22:36.870,1230,3,188,2665,9503,10.97
6172,2022-12-19 17:22:36.870,1230,3,188,11953,3447,4.72
6173,2021-08-03 17:07:01.870,1500,3,87,527,2827,1.63
6173,2021-08-03 17:07:01.870,1500,3,87,8516,10282,4.14
6173,2021-08-03 17:07:01.870,1500,3,87,13287,2400,1.5
6174,2021-06-24 23:07:16.870,378,3,399,5735,716,17.88
6174,2021-06-24 23:07:16.870,378,3,399,8280,8339,8.16
6175,2021-10-10 13:52:27.870,1269,3,379,7145,5996,4.59
6176,2021-12-25 19:50:39.870,1640,3,755,4580,10000,8.53
6176,2021-12-25 19:50:39.870,1640,3,755,13291,10340,5.7
6177,2023-08-03 05:16:44.870,1656,3,229,6695,9784,7.52
6177,2023-08-03 05:16:44.870,1656,3,229,10090,5020,2.24
6177,2023-08-03 05:16:44.870,1656,3,229,11796,8311,5.68
6178,2021-07-01 13:56:32.870,1895,3,706,4526,9062,15.26
6178,2021-07-01 13:56:32.870,1895,3,706,8098,2719,11.07
6179,2023-06-26 00:28:13.870,1648,3,841,7110,3037,3.62
6179,2023-06-26 00:28:13.870,1648,3,841,9975,4813,9.96
6179,2023-06-26 00:28:13.870,1648,3,841,15261,8326,18.26
6180,2022-10-19 19:46:18.870,1157,3,7,6807,9289,9.04
6180,2022-10-19 19:46:18.870,1157,3,7,14279,1326,2.95
6181,2021-09-18 01:41:32.870,1078,3,295,749,6201,6.04
6181,2021-09-18 01:41:32.870,1078,3,295,9656,505,11.4
6181,2021-09-18 01:41:32.870,1078,3,295,12642,4793,19.04
6182,2023-02-22 04:50:02.870,528,3,925,6976,3321,9.66
6183,2023-08-18 11:57:58.870,26,3,49,2438,8688,7.04
6183,2023-08-18 11:57:58.870,26,3,49,9554,92,6.44
6183,2023-08-18 11:57:58.870,26,3,49,12530,4634,12.49
6184,2022-08-23 09:31:10.870,1357,3,678,1519,4761,7.59
6184,2022-08-23 09:31:10.870,1357,3,678,10191,7279,19.88
6185,2022-03-13 22:38:16.870,1513,3,513,1454,660,19.16
6186,2023-09-22 22:36:43.870,1534,3,319,1948,10508,17.34
6186,2023-09-22 22:36:43.870,1534,3,319,13273,599,15.92
6186,2023-09-22 22:36:43.870,1534,3,319,13665,4378,9.62
6187,2022-11-24 21:19:14.870,903,3,670,1888,2893,15.85
6188,2020-12-28 06:45:04.870,1352,3,670,2769,7361,17.37
6189,2022-09-22 13:04:19.870,1216,3,553,3676,6214,4.92
6189,2022-09-22 13:04:19.870,1216,3,553,12037,6793,12.46
6190,2022-12-08 11:56:29.870,1950,3,543,165,8591,16.13
6191,2023-01-10 12:36:46.870,1545,3,885,2991,10730,3.0
6191,2023-01-10 12:36:46.870,1545,3,885,10596,2424,18.79
6191,2023-01-10 12:36:46.870,1545,3,885,11733,5178,5.92
6192,2023-09-02 08:32:05.870,1370,3,823,2434,4256,9.49
6192,2023-09-02 08:32:05.870,1370,3,823,8486,4649,5.97
6192,2023-09-02 08:32:05.870,1370,3,823,14144,1672,2.23
6193,2023-08-06 17:20:10.870,1644,3,806,1756,8647,2.69
6193,2023-08-06 17:20:10.870,1644,3,806,12864,9541,4.47
6193,2023-08-06 17:20:10.870,1644,3,806,13951,1056,4.26
6194,2022-10-04 14:23:01.870,1264,3,33,1362,4670,11.83
6195,2022-02-22 07:30:45.870,1708,3,463,3331,10500,16.81
6195,2022-02-22 07:30:45.870,1708,3,463,13053,3947,4.49
6196,2022-06-10 19:54:52.870,16,3,537,5800,8011,7.54
6197,2023-06-23 07:50:10.870,1844,3,304,504,4950,18.47
6197,2023-06-23 07:50:10.870,1844,3,304,14368,8283,3.3
6198,2021-06-04 21:02:11.870,1311,3,444,4569,10690,9.23
6198,2021-06-04 21:02:11.870,1311,3,444,10689,1655,6.5
6198,2021-06-04 21:02:11.870,1311,3,444,11812,6496,16.3
6199,2021-07-28 11:50:13.870,1753,3,452,7436,8012,16.85
6199,2021-07-28 11:50:13.870,1753,3,452,10938,8356,0.66
6199,2021-07-28 11:50:13.870,1753,3,452,12532,6950,6.55
6199,2021-07-28 11:50:13.870,1753,3,452,14626,2468,6.65
6200,2020-12-31 03:37:02.870,1819,3,380,7055,10084,12.67
6200,2020-12-31 03:37:02.870,1819,3,380,11258,1333,8.71
6200,2020-12-31 03:37:02.870,1819,3,380,14724,3832,11.31
6201,2021-03-01 10:28:39.870,254,3,16,322,56,4.87
6202,2021-06-04 00:25:47.870,1229,3,640,6497,6821,18.87
6202,2021-06-04 00:25:47.870,1229,3,640,8345,10533,15.57
6202,2021-06-04 00:25:47.870,1229,3,640,13030,10363,2.13
6203,2021-02-03 14:27:19.870,1218,3,818,5272,4047,13.56
6203,2021-02-03 14:27:19.870,1218,3,818,12686,10833,4.84
6204,2022-08-08 23:16:08.870,1944,3,326,1350,2032,10.18
6204,2022-08-08 23:16:08.870,1944,3,326,9998,6298,11.54
6204,2022-08-08 23:16:08.870,1944,3,326,14457,1626,8.37
6204,2022-08-08 23:16:08.870,1944,3,326,14810,11065,14.29
6205,2023-08-27 01:37:01.870,777,3,391,4200,8967,2.66
6206,2023-06-04 15:02:05.870,397,3,825,6200,8881,18.18
6206,2023-06-04 15:02:05.870,397,3,825,10752,9056,14.12
6206,2023-06-04 15:02:05.870,397,3,825,13473,2264,5.57
6207,2022-04-12 22:44:29.870,685,3,92,1329,5578,9.15
6208,2020-11-05 23:58:51.870,657,3,990,3835,1206,1.43
6208,2020-11-05 23:58:51.870,657,3,990,12564,9381,1.53
6208,2020-11-05 23:58:51.870,657,3,990,13892,939,12.69
6208,2020-11-05 23:58:51.870,657,3,990,15065,2532,8.0
6209,2021-02-16 10:14:46.870,1330,3,459,5314,4582,2.67
6209,2021-02-16 10:14:46.870,1330,3,459,7941,6980,0.13
6210,2021-06-26 02:37:36.870,1735,3,792,1798,2985,6.71
6210,2021-06-26 02:37:36.870,1735,3,792,7959,577,2.75
6211,2021-02-03 05:17:35.870,475,3,733,1554,6737,14.42
6211,2021-02-03 05:17:35.870,475,3,733,8482,159,14.27
6212,2020-11-10 00:55:04.870,994,3,858,1210,3017,0.44
6213,2023-04-05 12:44:40.870,1619,3,119,2509,3353,6.5
6213,2023-04-05 12:44:40.870,1619,3,119,7885,5986,14.9
6214,2022-08-10 10:42:50.870,547,3,228,712,8005,17.29
6214,2022-08-10 10:42:50.870,547,3,228,8402,2236,12.24
6215,2023-03-03 18:40:46.870,95,3,901,5669,4023,13.76
6215,2023-03-03 18:40:46.870,95,3,901,9718,9101,18.19
6216,2022-04-14 13:43:56.870,431,3,659,4181,6665,13.04
6217,2023-06-07 01:46:35.870,32,3,804,6268,4717,10.69
6218,2023-10-08 16:46:02.870,1250,3,503,4945,6777,18.91
6219,2021-08-06 10:51:39.870,732,3,943,1725,1329,17.66
6219,2021-08-06 10:51:39.870,732,3,943,11257,4549,11.04
6220,2022-02-20 19:36:30.870,473,3,674,3914,794,17.73
6220,2022-02-20 19:36:30.870,473,3,674,9919,2409,0.48
6220,2022-02-20 19:36:30.870,473,3,674,12596,2939,4.33
6221,2022-11-02 03:01:58.870,1073,3,549,3220,9614,10.15
6221,2022-11-02 03:01:58.870,1073,3,549,9648,10943,13.16
6222,2021-08-30 16:14:15.870,54,3,646,4204,4977,5.93
6222,2021-08-30 16:14:15.870,54,3,646,10781,263,10.79
6223,2023-03-26 04:07:19.870,1480,3,396,3092,7560,16.36
6224,2021-01-03 14:32:45.870,1566,3,213,1829,2415,18.8
6224,2021-01-03 14:32:45.870,1566,3,213,10184,6674,16.89
6224,2021-01-03 14:32:45.870,1566,3,213,12623,7008,5.57
6225,2021-04-24 16:46:56.870,1580,3,284,1247,5846,0.28
6225,2021-04-24 16:46:56.870,1580,3,284,11545,2851,14.77
6225,2021-04-24 16:46:56.870,1580,3,284,11816,2814,16.8
6226,2021-06-17 20:51:36.870,420,3,234,3231,6178,15.71
6226,2021-06-17 20:51:36.870,420,3,234,9901,5445,10.78
6227,2022-06-26 17:48:13.870,156,3,291,5521,3290,18.4
6227,2022-06-26 17:48:13.870,156,3,291,8185,6554,2.44
6228,2020-12-28 10:11:11.870,235,3,358,4191,1981,0.09
6229,2022-03-18 16:58:48.870,274,3,373,7100,5643,6.1
6229,2022-03-18 16:58:48.870,274,3,373,9170,1982,0.61
6229,2022-03-18 16:58:48.870,274,3,373,13238,206,0.33
6229,2022-03-18 16:58:48.870,274,3,373,13569,6830,4.18
6230,2022-02-20 04:21:17.870,1592,3,642,4016,5247,13.23
6230,2022-02-20 04:21:17.870,1592,3,642,9168,9776,8.84
6231,2021-11-08 04:29:07.870,1915,3,446,7042,417,3.5
6232,2021-07-13 14:59:05.870,1794,3,958,4883,2186,14.99
6232,2021-07-13 14:59:05.870,1794,3,958,13263,8407,5.35
6233,2023-05-25 00:23:26.870,1245,3,613,6265,5241,5.16
6233,2023-05-25 00:23:26.870,1245,3,613,9321,7275,9.79
6234,2022-01-24 00:38:04.870,1571,3,89,3556,4541,16.66
6234,2022-01-24 00:38:04.870,1571,3,89,14082,2410,16.77
6235,2023-02-26 19:19:46.870,1210,3,234,3850,9001,1.42
6236,2023-08-20 13:42:35.870,358,3,435,2595,683,9.6
6236,2023-08-20 13:42:35.870,358,3,435,14608,1494,13.89
6237,2021-09-05 18:52:30.870,1393,3,470,101,8696,8.77
6238,2023-09-27 12:04:41.870,752,3,423,1277,8216,8.56
6238,2023-09-27 12:04:41.870,752,3,423,11241,162,11.98
6239,2023-01-31 08:16:06.870,1688,3,198,862,2396,16.17
6239,2023-01-31 08:16:06.870,1688,3,198,12424,8299,2.95
6239,2023-01-31 08:16:06.870,1688,3,198,15182,4067,8.06
6240,2022-01-15 10:20:35.870,1098,3,975,1898,9363,10.94
6240,2022-01-15 10:20:35.870,1098,3,975,8374,8387,9.04
6240,2022-01-15 10:20:35.870,1098,3,975,13018,7608,14.41
6241,2023-08-14 02:47:15.870,1049,3,3,4278,3642,14.47
6241,2023-08-14 02:47:15.870,1049,3,3,10341,8357,18.57
6241,2023-08-14 02:47:15.870,1049,3,3,12630,6516,10.11
